county_name,fips,land_area_square_miles_2010,primary_ruca_code_2010,secondary_ruca_code_2010,tract_population_2010,tract_population_2018,population_estimate_2010,population_estimate_2011,population_estimate_2012,population_estimate_2013,population_estimate_2014,population_estimate_2015,population_estimate_2016,population_estimate_2018,pct_black_pop_2010,pct_black_pop_2018,pct_white_pop_2010,pct_white_pop_2018,groc09,groc14,superc09,superc14,convs09,convs14,specs09,specs14,poverty_rate,median_family_income,pct_hhold_no_veh,pct_hhold_1_veh,pct_hhold_2plus_veh,food_desert_2010,food_desert_2017
Sampson,37163970500,78.21470756,8,8,5933,6059,63431,63700,63912,64046,63913,63568,63124,63561,0.270025697,0.252198675,0.56730936,0.644451786,12,11,1,1,32,33,2,1,23.5,40515,0.083180987,0.242230347,0.674588665,NA,0
Sampson,37163970600,14.13320062,7,7,5094,4293,63431,63700,63912,64046,63913,63568,63124,63561,0.270025697,0.252198675,0.56730936,0.644451786,12,11,1,1,32,33,2,1,31.7,45750,0.117209834,0.403087479,0.479702687,NA,1
Sampson,37163970700,32.48015512,7,7,6104,7477,63431,63700,63912,64046,63913,63568,63124,63561,0.270025697,0.252198675,0.56730936,0.644451786,12,11,1,1,32,33,2,1,27.8,41492,0.144998127,0.319220682,0.535781191,NA,0
Sampson,37163970800,52.47965396,7,7,6969,6782,63431,63700,63912,64046,63913,63568,63124,63561,0.270025697,0.252198675,0.56730936,0.644451786,12,11,1,1,32,33,2,1,27.8,43000,0.091423948,0.308252427,0.600323625,NA,0
Sampson,37163970900,107.8378363,8,8,3161,3786,63431,63700,63912,64046,63913,63568,63124,63561,0.270025697,0.252198675,0.56730936,0.644451786,12,11,1,1,32,33,2,1,26.1,34602,0.076803724,0.355314197,0.567882079,NA,0
Sampson,37163971000,194.5435867,9,9,5429,4963,63431,63700,63912,64046,63913,63568,63124,63561,0.270025697,0.252198675,0.56730936,0.644451786,12,11,1,1,32,33,2,1,34.7,37799,0.121901872,0.18411735,0.693980779,1,1
Scotland,37165010101,5.915846328,4,4,3605,3394,36157,36324,36156,35992,35743,35418,35244,35262,0.385623807,0.390335205,0.465248776,0.443820543,8,7,1,1,30,31,1,1,17.3,59417,0.042296073,0.293806647,0.663897281,NA,0
Scotland,37165010102,8.511046383,4,4,5186,4998,36157,36324,36156,35992,35743,35418,35244,35262,0.385623807,0.390335205,0.465248776,0.443820543,8,7,1,1,30,31,1,1,26.9,37008,0.116180621,0.433678269,0.45014111,NA,1
Scotland,37165010200,7.400069035,4,4,4250,4154,36157,36324,36156,35992,35743,35418,35244,35262,0.385623807,0.390335205,0.465248776,0.443820543,8,7,1,1,30,31,1,1,52,16989,0.22864483,0.356454721,0.41490045,NA,1
Scotland,37165010300,9.310332326,4,4,4443,4494,36157,36324,36156,35992,35743,35418,35244,35262,0.385623807,0.390335205,0.465248776,0.443820543,8,7,1,1,30,31,1,1,35.6,34313,0.196315121,0.43519695,0.368487929,NA,1
Scotland,37165010400,55.61604764,5,5,3906,4798,36157,36324,36156,35992,35743,35418,35244,35262,0.385623807,0.390335205,0.465248776,0.443820543,8,7,1,1,30,31,1,1,25.8,48125,0.081649832,0.296296296,0.622053872,NA,0
Scotland,37165010500,62.61459281,5,5,7281,6884,36157,36324,36156,35992,35743,35418,35244,35262,0.385623807,0.390335205,0.465248776,0.443820543,8,7,1,1,30,31,1,1,27.5,35771,0.05209513,0.336353341,0.611551529,NA,0
Scotland,37165010600,169.4767157,5,5,7486,6540,36157,36324,36156,35992,35743,35418,35244,35262,0.385623807,0.390335205,0.465248776,0.443820543,8,7,1,1,30,31,1,1,32.9,37733,0.111688312,0.330612245,0.557699443,NA,1
Stanly,37167930101,49.14061532,6,6,4482,4541,60585,60480,60485,60595,60595,60586,60791,61114,0.109433028,0.111823805,0.835569861,0.839611218,12,15,2,2,28,33,7,3,13,66200,0.018654231,0.19853431,0.782811459,NA,0
Stanly,37167930102,30.89923312,5,5,3804,3871,60585,60480,60485,60595,60595,60586,60791,61114,0.109433028,0.111823805,0.835569861,0.839611218,12,15,2,2,28,33,7,3,22.1,49120,0.0875513,0.23119015,0.68125855,NA,0
Stanly,37167930200,30.24119108,5,5,4446,4529,60585,60480,60485,60595,60595,60586,60791,61114,0.109433028,0.111823805,0.835569861,0.839611218,12,15,2,2,28,33,7,3,13.8,53315,0.059962523,0.301061836,0.63897564,NA,0
Stanly,37167930300,9.436663027,4,4,3932,3862,60585,60480,60485,60595,60595,60586,60791,61114,0.109433028,0.111823805,0.835569861,0.839611218,12,15,2,2,28,33,7,3,12.8,62083,0.029960053,0.256990679,0.713049268,NA,0
Stanly,37167930500,9.838434387,4,4,3588,3416,60585,60480,60485,60595,60595,60586,60791,61114,0.109433028,0.111823805,0.835569861,0.839611218,12,15,2,2,28,33,7,3,17.8,46771,0.077669903,0.389096341,0.533233757,NA,0
Stanly,37167930700,48.81688911,6,6,4590,5259,60585,60480,60485,60595,60595,60586,60791,61114,0.109433028,0.111823805,0.835569861,0.839611218,12,15,2,2,28,33,7,3,14.8,54447,0.018404908,0.208588957,0.773006135,NA,0
Stanly,37167930801,23.57558915,2,2,4525,4664,60585,60480,60485,60595,60595,60586,60791,61114,0.109433028,0.111823805,0.835569861,0.839611218,12,15,2,2,28,33,7,3,12.8,68053,0.030848329,0.284832905,0.684318766,NA,0
Stanly,37167930802,30.9851397,2,2,4541,4743,60585,60480,60485,60595,60595,60586,60791,61114,0.109433028,0.111823805,0.835569861,0.839611218,12,15,2,2,28,33,7,3,13.1,55885,0.008041356,0.206203331,0.785755313,NA,0
Stanly,37167930900,43.95742142,2,2,5789,5851,60585,60480,60485,60595,60595,60586,60791,61114,0.109433028,0.111823805,0.835569861,0.839611218,12,15,2,2,28,33,7,3,15.4,60761,0.032448378,0.223767383,0.743784239,NA,0
Stanly,37167931000,66.39577867,5,5,5806,5872,60585,60480,60485,60595,60595,60586,60791,61114,0.109433028,0.111823805,0.835569861,0.839611218,12,15,2,2,28,33,7,3,15.8,51939,0.006034483,0.181896552,0.812068966,NA,0
Stanly,37167931100,38.97668638,5,5,5754,5428,60585,60480,60485,60595,60595,60586,60791,61114,0.109433028,0.111823805,0.835569861,0.839611218,12,15,2,2,28,33,7,3,16.5,48304,0.037086093,0.22781457,0.735099338,NA,0
Stanly,37167931201,3.12037855,4,4,6111,5915,60585,60480,60485,60595,60595,60586,60791,61114,0.109433028,0.111823805,0.835569861,0.839611218,12,15,2,2,28,33,7,3,31.4,36139,0.136816913,0.406063024,0.457120064,NA,1
Stanly,37167931202,9.70169746,4,4,3217,3163,60585,60480,60485,60595,60595,60586,60791,61114,0.109433028,0.111823805,0.835569861,0.839611218,12,15,2,2,28,33,7,3,11,49292,0.095435685,0.243983402,0.660580913,NA,0
Stokes,37169070100,108.7925141,3,3,6720,6177,47401,47196,46773,46593,46429,46372,46097,45905,0.040421088,0.042762226,0.928693487,0.929746215,9,7,0,0,26,23,0,0,18.7,53807,0.044956555,0.224027201,0.731016245,1,0
Stokes,37169070200,74.88720527,2,2,3660,3282,47401,47196,46773,46593,46429,46372,46097,45905,0.040421088,0.042762226,0.928693487,0.929746215,9,7,0,0,26,23,0,0,14.5,49067,0.021171489,0.262526464,0.716302047,NA,0
Stokes,37169070300,91.50769695,2,2,4732,4258,47401,47196,46773,46593,46429,46372,46097,45905,0.040421088,0.042762226,0.928693487,0.929746215,9,7,0,0,26,23,0,0,27,37813,0.008268734,0.325581395,0.666149871,NA,1
Stokes,37169070400,40.83468765,2,2,5337,5529,47401,47196,46773,46593,46429,46372,46097,45905,0.040421088,0.042762226,0.928693487,0.929746215,9,7,0,0,26,23,0,0,17,44957,0.042662916,0.219878106,0.737458978,NA,0
Stokes,37169070501,11.98614434,1,1,6884,6456,47401,47196,46773,46593,46429,46372,46097,45905,0.040421088,0.042762226,0.928693487,0.929746215,9,7,0,0,26,23,0,0,18.7,53902,0.027787426,0.387981938,0.584230636,NA,0
Stokes,37169070503,10.70223414,1,1,5850,6201,47401,47196,46773,46593,46429,46372,46097,45905,0.040421088,0.042762226,0.928693487,0.929746215,9,7,0,0,26,23,0,0,8.7,65241,0.019918699,0.203252033,0.776829268,NA,0
Stokes,37169070504,15.37095732,2,2,3394,3472,47401,47196,46773,46593,46429,46372,46097,45905,0.040421088,0.042762226,0.928693487,0.929746215,9,7,0,0,26,23,0,0,12.3,50326,0.022840828,0.276231263,0.700927909,NA,0
Stokes,37169070600,52.50548226,2,2,5143,5326,47401,47196,46773,46593,46429,46372,46097,45905,0.040421088,0.042762226,0.928693487,0.929746215,9,7,0,0,26,23,0,0,11,61429,0,0.209944751,0.790055249,NA,0
Stokes,37169070700,42.27037114,2,2,5681,5204,47401,47196,46773,46593,46429,46372,46097,45905,0.040421088,0.042762226,0.928693487,0.929746215,9,7,0,0,26,23,0,0,23.7,45190,0.093888397,0.313551816,0.592559787,NA,0
Surry,37171930101,21.17475872,2,2,2093,2014,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,26.5,32917,0.054320988,0.180246914,0.765432099,NA,0
Surry,37171930102,37.02197462,5,5.1,4783,4634,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,21.4,44172,0.030542986,0.179864253,0.78959276,NA,0
Surry,37171930201,14.59826455,4,4,3543,3082,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,23.2,31633,0.075712144,0.316341829,0.607946027,NA,0
Surry,37171930202,11.68249312,4,4,3332,3170,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,11.7,46339,0.088405797,0.283333333,0.62826087,NA,0
Surry,37171930301,6.096962611,4,4,2042,2153,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,18.9,63526,0.087606838,0.181623932,0.730769231,NA,0
Surry,37171930302,2.328323915,4,4,3630,3523,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,18,45975,0.107825015,0.431916205,0.46025878,NA,0
Surry,37171930400,1.409912324,4,4,2576,2721,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,35.1,30304,0.211162791,0.378604651,0.410232558,NA,0
Surry,37171930501,6.858495097,4,4,2891,2875,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,9.4,56803,0.06271777,0.289198606,0.648083624,NA,0
Surry,37171930502,5.747524699,4,4,3338,3381,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,23.4,39848,0.117231638,0.399011299,0.483757062,NA,0
Surry,37171930600,15.81416593,4,4,3496,3250,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,22.5,54730,0.066715011,0.229151559,0.70413343,NA,0
Surry,37171930700,27.95129784,5,5,4355,4224,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,13.2,44878,0.085430076,0.238150965,0.676418958,NA,0
Surry,37171930801,91.78877315,5,5,5201,4934,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,16.4,33547,0.032653061,0.261734694,0.705612245,NA,0
Surry,37171930802,54.1867611,9,9,3176,3099,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,24.8,42321,0.025925926,0.34,0.634074074,NA,0
Surry,37171930901,8.582390343,7,7,4467,4375,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,16.8,44398,0.116564417,0.304294479,0.579141104,NA,1
Surry,37171930902,16.73164586,8,8,1605,1657,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,3.2,63417,0.114685315,0.261538462,0.623776224,NA,0
Surry,37171931001,20.42520351,5,5,2540,2238,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,27.4,46591,0.048009368,0.182669789,0.769320843,NA,0
Surry,37171931002,33.27405301,10,10,5216,5045,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,25.7,51701,0.046524064,0.293048128,0.660427807,NA,0
Surry,37171931003,31.87191717,3,3,3234,3181,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,35.4,31377,0.03649635,0.263686131,0.699817518,NA,0
Surry,37171931101,23.27109894,2,2,2870,2878,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,15.8,37004,0.006227758,0.242882562,0.75088968,NA,0
Surry,37171931102,53.82079917,2,2,3728,3856,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,14.9,46949,0.02617801,0.260471204,0.713350785,NA,0
Surry,37171931103,25.36062484,2,2,1846,1824,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,12.8,74081,0.028885832,0.248968363,0.722145805,NA,0
Surry,37171931200,22.16880194,2,2,3711,3985,73673,73632,73485,72890,72798,72548,72113,72099,0.037313534,0.037712035,0.881272651,0.913882301,17,17,1,2,48,48,7,5,14.5,62300,0.049581455,0.234385061,0.716033484,NA,0
Swain,37173940100,38.50070966,10,10,4831,5134,13981,14016,14098,14017,14282,14428,14346,14254,0.005435949,0.004209345,0.666261355,0.647467378,4,3,0,0,16,14,2,0,41.4,27390,0.064799561,0.338824822,0.596375618,NA,0
Swain,37173960200,14.41635367,10,10,3043,3018,13981,14016,14098,14017,14282,14428,14346,14254,0.005435949,0.004209345,0.666261355,0.647467378,4,3,0,0,16,14,2,0,27.3,54352,0.06205813,0.369992145,0.567949725,NA,0
Swain,37173960301,78.80739988,10,10,3296,3114,13981,14016,14098,14017,14282,14428,14346,14254,0.005435949,0.004209345,0.666261355,0.647467378,4,3,0,0,16,14,2,0,21.2,48125,0.056603774,0.327317473,0.616078753,NA,0
Swain,37173960302,63.67201856,10,10,2811,2988,13981,14016,14098,14017,14282,14428,14346,14254,0.005435949,0.004209345,0.666261355,0.647467378,4,3,0,0,16,14,2,0,10.7,49167,0.017699115,0.32300885,0.659292035,NA,0
Swain,37173980200,332.5998252,10,10,0,0,13981,14016,14098,14017,14282,14428,14346,14254,0.005435949,0.004209345,0.666261355,0.647467378,4,3,0,0,16,14,2,0,0,0,NA,NA,NA,NA,0
Transylvania,37175960100,62.1295674,2,2,4324,4687,33090,32799,32820,32827,32979,33202,33482,33513,0.039045029,0.045445051,0.924055606,0.91152687,6,7,0,0,15,16,3,2,16.9,47614,0.064623955,0.253481894,0.68189415,NA,0
Transylvania,37175960200,28.63208285,2,2,4635,5159,33090,32799,32820,32827,32979,33202,33482,33513,0.039045029,0.045445051,0.924055606,0.91152687,6,7,0,0,15,16,3,2,22.4,48363,0.061575179,0.313126492,0.625298329,NA,1
Transylvania,37175960300,10.7703665,2,2,7519,8004,33090,32799,32820,32827,32979,33202,33482,33513,0.039045029,0.045445051,0.924055606,0.91152687,6,7,0,0,15,16,3,2,9.8,56336,0.034316677,0.439494281,0.526189043,NA,0
Transylvania,37175960401,24.03899091,2,2,4127,4128,33090,32799,32820,32827,32979,33202,33482,33513,0.039045029,0.045445051,0.924055606,0.91152687,6,7,0,0,15,16,3,2,8.1,60625,0.025669643,0.184151786,0.790178571,NA,0
Transylvania,37175960402,61.01063094,2,2,4269,4290,33090,32799,32820,32827,32979,33202,33482,33513,0.039045029,0.045445051,0.924055606,0.91152687,6,7,0,0,15,16,3,2,7.6,66714,0.030389364,0.314814815,0.654795821,NA,0
Transylvania,37175960500,117.3871875,10,10.2,5710,4898,33090,32799,32820,32827,32979,33202,33482,33513,0.039045029,0.045445051,0.924055606,0.91152687,6,7,0,0,15,16,3,2,16.2,55184,0.050684237,0.241256969,0.708058794,NA,0
Transylvania,37175960600,74.55934236,10,10,2506,2347,33090,32799,32820,32827,32979,33202,33482,33513,0.039045029,0.045445051,0.924055606,0.91152687,6,7,0,0,15,16,3,2,14.4,43304,0.017307692,0.234615385,0.748076923,NA,0
Tyrrell,37177960100,389.0346758,10,10,4407,4119,4407,4340,4138,4101,4120,4140,4141,4119,0.381892444,0.376304928,0.54526889,0.546491867,2,1,0,0,4,5,0,0,23,38690,0.091354997,0.329245861,0.579399142,NA,0
Union,37179020100,85.23173621,2,2,6266,6746,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,10.5,60284,0.035314384,0.149009475,0.815676141,NA,0
Union,37179020202,30.7786511,2,2,6510,7259,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,5.8,67726,0.017912773,0.165109034,0.816978193,NA,0
Union,37179020203,11.93027033,1,1,3795,4108,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,6,92417,0,0.132231405,0.867768595,NA,0
Union,37179020204,39.92601472,2,2,3849,4383,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,4,71029,0.03190184,0.322699387,0.645398773,NA,0
Union,37179020305,6.751998079,1,1,4656,6421,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,3.8,83958,0.002349624,0.229793233,0.767857143,NA,0
Union,37179020306,4.783813284,1,1,6683,7264,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,16.5,53131,0.015378044,0.261426741,0.723195216,NA,0
Union,37179020307,7.947650723,1,1,6693,6795,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,4.2,67158,0.008316008,0.204573805,0.787110187,NA,0
Union,37179020308,9.135290202,1,1,5100,5832,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,5.6,73831,0.009581442,0.182047403,0.808371155,NA,0
Union,37179020309,1.541933399,1,1,2347,2259,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,18.2,84805,0.027577938,0.185851319,0.786570743,NA,0
Union,37179020310,2.399929266,1,1,5248,6070,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,3.8,84858,0.020418581,0.158244002,0.821337417,NA,0
Union,37179020311,4.302811442,1,1,6048,7615,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,8.8,69918,0,0.250664641,0.749335359,NA,0
Union,37179020312,4.949383549,1,1,4279,4462,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,6.7,58947,0.022003474,0.322524609,0.655471917,NA,0
Union,37179020313,1.904847436,1,1,2222,2334,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,7.4,83710,0.012850467,0.328271028,0.658878505,NA,0
Union,37179020314,2.014159139,1,1,4703,4859,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,7.2,72208,0.009620524,0.342597541,0.647781935,NA,0
Union,37179020315,4.305782884,1,1,4880,5028,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,2,93398,0.017523364,0.098130841,0.884345794,NA,0
Union,37179020316,3.590932854,1,1,4357,4484,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,0.7,71667,0.030875866,0.257718967,0.711405167,NA,0
Union,37179020317,2.735144333,1,1,5353,6644,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,0.9,85479,0.029910269,0.135094716,0.834995015,NA,0
Union,37179020401,10.89057362,1,1,5960,5701,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,6.5,58950,0.024516737,0.205563413,0.769919849,NA,0
Union,37179020403,6.761000051,1,1,4435,4643,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,19.2,68048,0.049090909,0.212121212,0.738787879,NA,0
Union,37179020404,3.84260429,1,1,6658,7549,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,32.2,26049,0.112033195,0.385062241,0.502904564,NA,0
Union,37179020501,4.269755304,1,1,4883,5691,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,20.7,45801,0.072640509,0.208377519,0.718981972,NA,1
Union,37179020502,7.211834186,1,1,3912,3618,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,8.5,54207,0.02118003,0.233736762,0.745083207,NA,0
Union,37179020601,12.77511595,1,1,5151,4919,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,18.9,50188,0.066582118,0.370323399,0.563094483,NA,1
Union,37179020602,8.251901553,1,1,4688,4767,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,34.6,32036,0.062970568,0.352498289,0.584531143,NA,1
Union,37179020701,13.71920951,1,1,5383,5719,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,21.8,50329,0.019518543,0.216005205,0.764476252,NA,1
Union,37179020702,27.77063369,1,1,4026,4309,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,9.1,53661,0.036568214,0.379043601,0.584388186,NA,0
Union,37179020800,53.13910682,1,1,5232,5734,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,17.1,57933,0.049056604,0.208490566,0.74245283,NA,0
Union,37179020901,78.59065023,2,2,5124,5478,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,8.9,66081,0.045454545,0.187812188,0.766733267,NA,0
Union,37179020902,53.20484458,2,2,5929,7360,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,8.9,69219,0.048759624,0.084260051,0.866980325,NA,0
Union,37179021004,8.820920406,1,1,4369,5893,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,6,82154,0.031335899,0.130841121,0.83782298,NA,0
Union,37179021005,27.73292965,2,2,4630,4613,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,19.3,51954,0.020933014,0.258373206,0.72069378,NA,0
Union,37179021006,3.283772743,1,1,5206,5807,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,1.4,138289,0,0.109969789,0.890030211,NA,0
Union,37179021007,5.671179944,1,1,5967,6730,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,2.7,159265,0.006128703,0.096016343,0.897854954,NA,0
Union,37179021008,8.053009126,1,1,6833,9478,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,3.2,115694,0.005950167,0.078095946,0.915953886,NA,0
Union,37179021009,3.584167571,1,1,2460,3024,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,2.9,143194,0,0.07549505,0.92450495,NA,0
Union,37179021010,12.71609946,1,1,6470,7897,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,2.7,129866,0.006490872,0.06693712,0.926572008,NA,0
Union,37179021011,8.897815357,1,1,6058,6817,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,3.3,143858,0.008522727,0.106060606,0.885416667,NA,0
Union,37179021012,6.421204268,1,1,3581,5389,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,11,103309,0.009791922,0.144430845,0.845777234,NA,0
Union,37179021013,4.981731962,1,1,4087,5485,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,7.2,77763,0.015300546,0.210382514,0.77431694,NA,0
Union,37179021014,7.395291407,1,1,2703,2868,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,12.4,56912,0.023233301,0.396902227,0.579864472,NA,0
Union,37179021015,29.30461415,2,2,4558,4642,201292,205122,208362,212549,218168,222384,226606,226694,0.117033961,0.114330331,0.78966874,0.815345797,28,34,2,3,67,64,5,6,14.4,70678,0.009815951,0.217791411,0.772392638,NA,0
Vance,37181960100,43.57766677,5,5,4227,4023,45422,45250,45057,44510,44378,44351,44244,44482,0.49854696,0.500854278,0.44159218,0.436491165,8,10,1,1,54,50,2,2,19.9,56397,0.025773196,0.271907216,0.702319588,NA,0
Vance,37181960200,63.60306457,8,8,4170,4244,45422,45250,45057,44510,44378,44351,44244,44482,0.49854696,0.500854278,0.44159218,0.436491165,8,10,1,1,54,50,2,2,18.9,55000,0.072545341,0.31644778,0.611006879,NA,0
Vance,37181960300,44.34811899,5,5,5151,5145,45422,45250,45057,44510,44378,44351,44244,44482,0.49854696,0.500854278,0.44159218,0.436491165,8,10,1,1,54,50,2,2,12.3,70532,0.069586375,0.364963504,0.565450122,NA,0
Vance,37181960400,3.707581657,4,4,3960,4309,45422,45250,45057,44510,44378,44351,44244,44482,0.49854696,0.500854278,0.44159218,0.436491165,8,10,1,1,54,50,2,2,14.3,66602,0.067371938,0.386414254,0.546213808,NA,0
